customer_id,customer_since,location,customer_type
C01744,2022-01-16,Tres de Febrero,individual
C04508,2020-07-17,CABA,individual
C00390,2024-12-21,Morón,individual
C00130,2021-01-04,Merlo,empresa
C03447,2020-02-24,Ituzaingó,individual
C04918,2023-11-27,Quilmes,individual
C01828,2022-07-31,Morón,empresa
C00965,2024-08-20,Morón,individual
C01869,2024-06-23,Tres de Febrero,empresa
C02333,2021-02-17,Lanús,individual
C04639,2024-04-14,Lomas de Zamora,individual
C02939,2024-04-23,La Matanza,individual
C04511,2021-03-31,San Justo,individual
C01775,2020-09-18,Lomas de Zamora,individual
C01194,2025-12-24,Quilmes,individual
C04170,2023-07-14,Quilmes,empresa
C01656,2022-06-23,Lomas de Zamora,empresa
C00209,2025-12-07,Avellaneda,individual
C04275,2021-01-11,Lomas de Zamora,empresa
C03627,2023-12-18,Ramos Mejía,individual
C04632,2024-07-24,La Matanza,individual
C02153,2020-01-30,Avellaneda,individual
C00644,2024-10-02,Merlo,individual
C02168,2024-12-08,La Matanza,individual
C03264,2022-05-04,Morón,individual
C03490,2022-01-30,Merlo,individual
C04453,2022-03-19,Tres de Febrero,individual
C04284,2022-11-27,CABA,individual
C02366,2020-12-23,San Justo,individual
C02711,2024-04-19,Quilmes,individual
C04901,2025-08-12,Ramos Mejía,individual
C04995,2025-07-27,San Justo,empresa
C01467,2020-07-21,CABA,individual
C01530,2020-11-03,CABA,individual
C04708,2020-12-08,San Justo,individual
C02207,2024-12-08,Avellaneda,individual
C02719,2020-10-24,Morón,individual
C04290,2020-09-23,Quilmes,individual
C02206,2022-10-17,Lomas de Zamora,individual
C04827,2020-02-26,Avellaneda,individual
C03032,2024-05-08,Quilmes,empresa
C04997,2025-01-15,Lanús,individual
C04297,2020-02-09,San Justo,individual
C02178,2021-12-14,Morón,individual
C00289,2024-01-29,Ramos Mejía,individual
C01000,2025-06-23,Ramos Mejía,individual
C02958,2020-01-13,CABA,individual
C01133,2020-01-24,Quilmes,empresa
C02782,2023-02-28,Lanús,individual
C01056,2021-04-03,Avellaneda,empresa
C02723,2024-06-14,Merlo,individual
C02514,2025-01-21,CABA,empresa
C01075,2022-07-31,Lomas de Zamora,empresa
C03937,2024-05-12,San Justo,individual
C03161,2020-04-20,Avellaneda,individual
C01820,2024-12-24,Lanús,individual
C00516,2025-06-01,Quilmes,individual
C02498,2024-05-17,Lomas de Zamora,empresa
C02150,2022-08-23,Quilmes,individual
C03933,2020-10-31,Morón,individual
C03964,2024-02-10,Lomas de Zamora,individual
C03746,2021-02-12,La Matanza,individual
C04773,2023-04-17,CABA,individual
C04644,2025-12-06,Ituzaingó,individual
C01365,2023-10-25,Avellaneda,individual
C04426,2023-09-08,La Matanza,empresa
C04882,2021-01-19,Ramos Mejía,individual
C03815,2023-12-19,Ituzaingó,individual
C03050,2020-09-24,Morón,individual
C03178,2025-01-07,CABA,individual
C04190,2025-12-27,Morón,individual
C03852,2023-10-23,Avellaneda,individual
C03259,2020-07-29,CABA,individual
C00732,2022-12-10,CABA,individual
C00304,2023-10-04,Ramos Mejía,individual
C00110,2021-04-30,Avellaneda,individual
C02311,2024-04-25,Lomas de Zamora,individual
C03235,2022-09-21,Morón,individual
C00541,2021-01-09,La Matanza,individual
C00140,2024-04-23,Lomas de Zamora,individual
C01737,2022-01-02,Ituzaingó,individual
C01154,2020-12-19,Lanús,individual
C01891,2021-04-25,La Matanza,individual
C00532,2022-06-30,Avellaneda,individual
C00738,2022-08-29,CABA,individual
C03001,2025-01-19,Lanús,individual
C00442,2022-01-21,Ramos Mejía,individual
C01611,2025-02-11,Morón,individual
C02911,2023-12-15,Merlo,individual
C04598,2024-01-12,Lomas de Zamora,individual
C01642,2020-10-06,CABA,individual
C03225,2020-01-09,Ituzaingó,individual
C03487,2024-06-22,La Matanza,individual
C00415,2022-10-31,Tres de Febrero,empresa
C02209,2021-06-21,San Justo,individual
C01411,2020-06-09,Morón,individual
C04836,2024-06-12,Morón,individual
C02398,2022-05-12,Lanús,individual
C02349,2025-01-04,San Justo,individual
C02641,2024-07-18,Tres de Febrero,individual
C04775,2020-05-22,San Justo,individual
C00225,2021-01-22,Merlo,individual
C04683,2020-09-08,Lanús,individual
C00579,2023-06-19,Ramos Mejía,individual
C00095,2020-09-16,Quilmes,empresa
C03431,2022-02-13,La Matanza,individual
C00698,2024-01-27,Quilmes,individual
C04135,2023-10-17,CABA,empresa
C00410,2021-09-20,La Matanza,individual
C04532,2023-10-26,CABA,individual
C04955,2022-06-01,Avellaneda,individual
C04111,2024-02-28,Merlo,individual
C03238,2025-12-11,Lomas de Zamora,individual
C00520,2025-05-14,Ituzaingó,individual
C00180,2021-08-08,San Justo,individual
C00798,2025-11-17,CABA,individual
C04478,2020-02-20,Avellaneda,empresa
C01192,2022-12-01,Avellaneda,individual
C00857,2022-05-01,San Justo,empresa
C02172,2025-04-15,La Matanza,individual
C04502,2021-08-08,Avellaneda,individual
C04820,2024-08-06,Avellaneda,individual
C03126,2021-07-02,Morón,individual
C01031,2021-02-01,Quilmes,individual
C03978,2022-07-03,Lomas de Zamora,individual
C01114,2020-03-12,Morón,individual
C03571,2020-01-07,Quilmes,individual
C01510,2023-02-16,San Justo,empresa
C04946,2021-01-27,Lanús,individual
C00552,2022-09-17,Merlo,individual
C00819,2022-07-27,Ituzaingó,individual
C00051,2025-12-08,Quilmes,individual
C02169,2023-04-07,Quilmes,individual
C03828,2020-10-28,Ramos Mejía,individual
C00913,2022-12-27,Avellaneda,individual
C02405,2023-01-19,Avellaneda,individual
C00272,2021-07-18,Avellaneda,individual
C04139,2025-07-21,Tres de Febrero,individual
C04415,2022-12-27,Quilmes,individual
C01270,2023-12-07,Merlo,individual
C00858,2024-12-31,Quilmes,individual
C00734,2024-12-13,Ramos Mejía,individual
C01669,2022-02-03,Lanús,individual
C00247,2024-01-02,Quilmes,individual
C00405,2021-05-11,Lomas de Zamora,individual
C04161,2025-02-07,Ituzaingó,individual
C02421,2021-11-26,Avellaneda,individual
C01928,2021-08-19,Quilmes,individual
C00389,2022-10-05,Tres de Febrero,individual
C02535,2020-03-16,Lanús,individual
C00030,2023-05-14,Tres de Febrero,individual
C02286,2025-11-20,Tres de Febrero,individual
C00378,2021-11-25,Lomas de Zamora,individual
C03220,2024-08-25,Ituzaingó,individual
C00013,2024-05-18,Quilmes,empresa
C04846,2020-05-03,Quilmes,individual
C04377,2021-03-02,Tres de Febrero,individual
C00127,2025-04-25,Ituzaingó,individual
C03089,2020-02-22,Ituzaingó,individual
C03536,2024-11-24,Lanús,individual
C04533,2022-12-24,Morón,individual
C02960,2023-06-28,La Matanza,individual
C03744,2023-03-17,Ituzaingó,individual
C00753,2024-11-09,Morón,individual
C03912,2023-02-06,Lomas de Zamora,individual
C02166,2024-04-19,Merlo,individual
C02406,2024-09-19,CABA,empresa
C00024,2024-05-19,Avellaneda,individual
C02804,2024-05-21,Lanús,individual
C03851,2023-08-29,Avellaneda,individual
C02294,2025-12-17,Ituzaingó,individual
C04443,2022-01-02,Ituzaingó,individual
C00358,2024-08-25,Lomas de Zamora,individual
C00360,2023-10-28,Lanús,individual
C00121,2023-12-06,Morón,individual
C00710,2022-03-28,Lomas de Zamora,individual
C03387,2022-07-21,Tres de Febrero,individual
C02882,2022-06-30,Ituzaingó,individual
C01983,2022-01-26,Morón,individual
C03135,2024-03-02,Ituzaingó,individual
C02888,2022-03-13,Ituzaingó,individual
C00080,2024-02-13,Morón,empresa
C00817,2020-02-04,Ramos Mejía,individual
C00157,2021-06-13,Ramos Mejía,individual
C01452,2021-06-23,Merlo,individual
C01500,2024-01-18,Quilmes,individual
C04833,2020-10-29,Ituzaingó,individual
C02491,2022-08-01,Quilmes,individual
C00258,2022-04-27,Tres de Febrero,individual
C01428,2020-11-14,San Justo,individual
C02790,2021-10-01,San Justo,empresa
C03989,2022-12-14,Ituzaingó,individual
C01980,2024-10-18,Lanús,individual
C02851,2023-07-04,Ramos Mejía,individual
C04769,2022-11-05,Merlo,individual
C01814,2020-12-15,Lanús,individual
C00047,2021-04-21,Ramos Mejía,individual
C00956,2020-05-26,Morón,individual
C00054,2023-06-13,Ituzaingó,individual
C04609,2025-07-28,Lomas de Zamora,empresa
C00719,2020-05-07,La Matanza,individual
C01969,2024-10-03,San Justo,individual
C02898,2023-05-25,San Justo,empresa
C03929,2022-02-09,Lanús,individual
C00438,2022-10-08,Lomas de Zamora,individual
C00010,2022-09-12,Ituzaingó,individual
C02949,2020-07-04,CABA,individual
C00107,2025-03-26,Tres de Febrero,individual
C01042,2022-07-10,La Matanza,individual
C03424,2024-06-04,Lomas de Zamora,individual
C00471,2021-03-26,Lanús,empresa
C02916,2024-04-08,Merlo,individual
C02032,2022-10-29,Lomas de Zamora,individual
C00665,2022-09-04,San Justo,individual
C03228,2024-09-15,Merlo,empresa
C02477,2020-12-22,Quilmes,individual
C02184,2023-10-05,Quilmes,individual
C00804,2023-06-16,Ramos Mejía,individual
C04677,2025-10-04,Merlo,individual
C00230,2023-02-07,CABA,individual
C03199,2022-01-24,La Matanza,individual
C03869,2021-04-16,Avellaneda,individual
C03132,2025-04-03,Morón,individual
C02812,2021-08-07,Morón,individual
C02510,2022-01-03,Merlo,individual
C00925,2023-08-05,San Justo,individual
C03015,2023-05-26,Morón,individual
C00432,2022-05-03,Lomas de Zamora,individual
C00458,2023-09-01,Merlo,individual
C00855,2021-08-01,San Justo,individual
C00208,2025-11-16,Merlo,individual
C01598,2021-09-16,Quilmes,individual
C00383,2025-01-17,San Justo,individual
C03011,2023-01-28,San Justo,individual
C01012,2024-11-01,Merlo,empresa
C03202,2025-07-20,Morón,individual
C01747,2025-12-11,Quilmes,individual
C01857,2025-08-15,Merlo,individual
C04536,2021-06-25,CABA,empresa
C02148,2020-11-26,Lanús,individual
C01074,2021-05-23,Morón,individual
C02836,2021-11-10,San Justo,individual
C02766,2024-12-09,CABA,individual
C03923,2024-12-23,La Matanza,individual
C04029,2020-10-26,Morón,individual
C01801,2023-06-09,Lomas de Zamora,empresa
C01878,2020-09-01,Ramos Mejía,empresa
C02268,2024-01-09,Morón,individual
C00635,2025-07-22,Ramos Mejía,empresa
C00749,2022-03-10,Merlo,individual
C04483,2021-07-22,Ramos Mejía,empresa
C00583,2025-02-14,La Matanza,individual
C01654,2022-08-01,Morón,individual
C03888,2020-10-31,Quilmes,individual
C00655,2021-12-15,Quilmes,individual
C04737,2024-05-26,Merlo,individual
C04802,2022-11-10,Merlo,empresa
C02317,2025-12-31,Lanús,individual
C02533,2023-03-11,Tres de Febrero,individual
C03495,2021-04-20,Ramos Mejía,individual
C04629,2022-09-17,Lomas de Zamora,individual
C00642,2022-11-19,Morón,individual
C03561,2020-12-05,Morón,individual
C04710,2021-12-18,Lomas de Zamora,individual
C01791,2022-12-29,Ituzaingó,individual
C00066,2021-03-07,Ramos Mejía,individual
C03546,2023-03-07,Ramos Mejía,individual
C00448,2024-07-22,Lanús,individual
C03781,2025-05-27,Morón,empresa
C00647,2020-08-13,Lomas de Zamora,individual
C04527,2022-02-26,Ramos Mejía,individual
C00594,2021-11-01,Avellaneda,individual
C01504,2022-01-02,Morón,empresa
C00883,2023-07-01,Merlo,individual
C00308,2023-10-29,Avellaneda,individual
C03004,2023-10-14,Lanús,individual
C03459,2025-07-08,Tres de Febrero,individual
C01307,2022-04-07,Merlo,empresa
C00077,2020-05-08,Lanús,individual
C01766,2021-03-17,Lanús,individual
C02583,2025-11-17,Avellaneda,individual
C01398,2023-01-18,La Matanza,individual
C01080,2020-05-05,Tres de Febrero,empresa
C03600,2023-02-23,La Matanza,individual
C04057,2023-04-20,Merlo,individual
C01499,2023-03-26,CABA,individual
C03611,2020-12-27,Quilmes,empresa
C02027,2024-12-08,Lanús,empresa
C02840,2023-05-09,Lomas de Zamora,individual
C00849,2022-12-24,Lomas de Zamora,individual
C03177,2020-03-11,Lomas de Zamora,individual
C02370,2022-12-01,Merlo,empresa
C04897,2025-11-28,Ituzaingó,individual
C03885,2025-02-16,La Matanza,individual
C03428,2024-03-22,La Matanza,individual
C04452,2022-09-30,Quilmes,individual
C00852,2021-08-05,Lanús,individual
C02534,2021-02-17,Ituzaingó,individual
C04117,2024-09-24,CABA,individual
C01060,2025-09-07,Avellaneda,individual
C00524,2020-10-17,Merlo,individual
C00924,2025-09-30,Lanús,individual
C00917,2024-10-26,La Matanza,individual
C04993,2021-06-01,San Justo,empresa
C01378,2025-04-13,Ramos Mejía,individual
C00381,2023-09-04,Ramos Mejía,individual
C01401,2023-06-15,Ituzaingó,individual
C03541,2022-11-15,La Matanza,individual
C03339,2024-09-28,Lomas de Zamora,empresa
C02666,2023-09-09,La Matanza,individual
C03033,2022-10-28,Ituzaingó,individual
C02183,2022-12-23,Tres de Febrero,individual
C04122,2024-04-30,Lanús,individual
C02449,2023-11-25,Tres de Febrero,empresa
C04156,2024-12-10,CABA,individual
C03565,2025-01-16,San Justo,individual
C03755,2025-05-05,San Justo,individual
C02589,2024-01-15,Tres de Febrero,individual
C02677,2023-11-23,Ituzaingó,individual
C00321,2020-09-12,Tres de Febrero,empresa
C01468,2024-07-18,Lomas de Zamora,individual
C00005,2020-07-24,Merlo,empresa
C03953,2021-12-07,Lanús,individual
C00869,2025-08-17,La Matanza,empresa
C03663,2021-12-03,Quilmes,individual
C03198,2023-10-27,La Matanza,empresa
C00796,2022-03-08,Tres de Febrero,individual
C00926,2023-11-30,CABA,individual
C02224,2024-06-26,CABA,individual
C03223,2025-03-10,La Matanza,individual
C01033,2020-08-03,Morón,individual
C03486,2022-07-02,Merlo,individual
C03186,2020-03-01,CABA,empresa
C04922,2022-06-03,Morón,individual
C02849,2022-10-31,La Matanza,individual
C02041,2022-10-08,Lomas de Zamora,individual
C02218,2020-01-08,Merlo,individual
C02632,2021-07-22,Avellaneda,individual
C02837,2020-05-10,Ituzaingó,individual
C03672,2025-10-06,Lanús,individual
C01157,2025-11-10,Ituzaingó,individual
C02371,2020-11-12,Tres de Febrero,empresa
C01821,2024-05-06,Quilmes,individual
C01647,2023-08-20,Lanús,individual
C04146,2022-08-28,Tres de Febrero,individual
C03893,2024-08-25,Lomas de Zamora,individual
C00513,2025-02-20,Avellaneda,individual
C01743,2023-08-10,CABA,individual
C04625,2020-07-30,Quilmes,individual
C04854,2022-12-14,Avellaneda,individual
C03245,2025-04-29,San Justo,individual
C04540,2024-12-21,Merlo,individual
C02789,2022-11-06,Ramos Mejía,individual
C02356,2021-12-16,Quilmes,individual
C04853,2023-04-21,San Justo,empresa
C03702,2024-10-18,Lanús,individual
C00244,2023-06-18,Ramos Mejía,individual
C01368,2023-04-21,Ituzaingó,individual
C03484,2023-09-19,Avellaneda,individual
C02565,2024-08-10,Tres de Febrero,individual
C02609,2022-10-17,CABA,empresa
C01976,2024-07-30,Merlo,individual
C04699,2023-07-26,San Justo,individual
C04115,2023-03-15,Quilmes,empresa
C01739,2024-11-04,Ituzaingó,individual
C00495,2025-08-31,Avellaneda,individual
C02392,2022-09-16,Morón,individual
C03077,2022-07-07,Ituzaingó,individual
C00948,2025-10-15,La Matanza,individual
C00349,2023-07-08,San Justo,individual
C00039,2025-09-05,La Matanza,empresa
C02089,2024-09-06,Merlo,individual
C03784,2020-09-10,Ramos Mejía,individual
C04590,2021-10-20,La Matanza,individual
C00840,2025-12-16,Ituzaingó,empresa
C04744,2023-03-28,Lanús,individual
C04972,2021-09-22,Merlo,individual
C02280,2025-11-22,Lanús,individual
C02179,2021-12-31,Morón,individual
C00866,2022-12-12,Ramos Mejía,individual
C04128,2024-02-13,Ramos Mejía,individual
C03244,2020-06-24,Lanús,individual
C01396,2021-07-30,Tres de Febrero,individual
C02230,2021-12-02,San Justo,individual
C01968,2020-08-05,Lomas de Zamora,individual
C04705,2020-02-11,Tres de Febrero,individual
C04475,2023-03-30,La Matanza,individual
C00288,2020-01-14,Tres de Febrero,individual
C03393,2024-11-17,Lanús,individual
C03699,2023-06-04,Ramos Mejía,empresa
C04640,2024-06-21,Quilmes,individual
C01168,2023-04-12,Merlo,individual
C00561,2024-03-07,CABA,individual
C01182,2025-03-22,Quilmes,individual
C04815,2024-11-26,Tres de Febrero,individual
C04779,2025-10-01,La Matanza,individual
C00186,2025-09-21,CABA,individual
C00774,2020-09-05,Morón,empresa
C00871,2025-06-20,Lanús,individual
C04567,2021-10-13,Morón,individual
C01888,2023-04-21,Merlo,individual
C02610,2022-05-21,Morón,individual
C04864,2020-04-09,Ramos Mejía,individual
C04655,2024-11-21,La Matanza,individual
C04749,2025-03-22,Ituzaingó,individual
C01652,2024-07-13,Quilmes,empresa
C02114,2022-10-31,Morón,individual
C04950,2023-11-25,Tres de Febrero,individual
C04697,2020-06-12,San Justo,empresa
C00099,2023-05-24,Merlo,individual
C03660,2021-02-10,Morón,individual
C00776,2020-04-04,Merlo,individual
C00569,2020-08-06,Quilmes,individual
C03494,2021-12-08,Tres de Febrero,individual
C01175,2021-04-14,Avellaneda,individual
C01440,2023-01-02,Lomas de Zamora,individual
C02664,2023-12-20,La Matanza,individual
C04090,2025-01-28,Quilmes,empresa
C04574,2025-02-15,Quilmes,individual
C02604,2024-02-08,Morón,empresa
C02877,2024-01-09,La Matanza,individual
C03827,2025-08-10,Avellaneda,individual
C03435,2023-09-11,Ramos Mejía,individual
C01410,2022-12-30,San Justo,individual
C00150,2023-07-20,CABA,individual
C00241,2021-12-12,La Matanza,individual
C04325,2024-08-21,Morón,individual
C00479,2021-10-13,Morón,individual
C04067,2020-06-17,San Justo,individual
C00860,2020-01-21,Ituzaingó,individual
C04292,2024-05-26,Quilmes,individual
C04573,2025-10-01,Avellaneda,individual
C03834,2025-12-06,Avellaneda,individual
C01662,2021-03-04,San Justo,individual
C02776,2025-08-21,Ituzaingó,individual
C00058,2021-09-07,Merlo,individual
C02883,2024-01-02,Ramos Mejía,empresa
C02402,2020-01-23,Lomas de Zamora,individual
C03133,2023-07-02,Lomas de Zamora,individual
C03187,2024-02-13,Ramos Mejía,individual
C03331,2024-01-11,Ituzaingó,empresa
C01783,2023-07-14,CABA,individual
C00194,2020-05-03,Tres de Febrero,empresa
C03902,2023-07-19,Lanús,individual
C02704,2021-07-09,Quilmes,individual
C00971,2024-04-21,Merlo,empresa
C04795,2021-05-12,Morón,individual
C00807,2020-10-16,CABA,empresa
C02968,2025-09-06,La Matanza,individual
C04904,2021-07-04,La Matanza,individual
C03938,2022-11-05,Morón,individual
C00598,2025-01-07,CABA,individual
C00375,2024-12-08,CABA,individual
C03091,2020-10-04,Ituzaingó,individual
C02772,2021-08-29,Avellaneda,individual
C01028,2021-10-30,Ramos Mejía,individual
C00248,2022-06-25,CABA,individual
C04948,2020-03-15,Merlo,individual
C02682,2022-06-23,Lomas de Zamora,individual
C02636,2021-08-19,San Justo,individual
C04095,2021-08-22,Ituzaingó,empresa
C03297,2024-04-16,Avellaneda,empresa
C01207,2021-10-10,Ituzaingó,individual
C01477,2021-03-09,Lanús,individual
C01511,2022-05-11,Tres de Febrero,individual
C01770,2025-08-11,Lanús,empresa
C02806,2021-02-28,San Justo,individual
C03759,2020-11-09,Merlo,individual
C03610,2024-05-26,CABA,individual
C00044,2025-08-02,San Justo,individual
C00966,2021-06-15,San Justo,empresa
C00488,2024-10-26,Merlo,individual
C02170,2021-11-11,Ramos Mejía,individual
C00023,2022-11-05,Tres de Febrero,individual
C01286,2023-06-29,Quilmes,individual
C02005,2022-06-16,Ramos Mejía,individual
C02324,2021-07-12,Merlo,empresa
C04542,2024-09-21,CABA,individual
C02413,2023-10-01,Avellaneda,individual
C01312,2023-04-25,CABA,individual
C00762,2023-09-21,La Matanza,individual
C03946,2020-11-09,La Matanza,individual
C01126,2021-04-11,Lomas de Zamora,individual
C04422,2020-11-04,Avellaneda,individual
C03958,2020-08-09,Quilmes,individual
C01712,2022-06-18,Morón,individual
C02253,2024-05-19,Avellaneda,individual
C01409,2024-03-14,Avellaneda,individual
C03324,2025-08-20,La Matanza,individual
C02064,2025-05-15,Lomas de Zamora,individual
C01332,2023-05-01,Lomas de Zamora,individual
C00094,2022-03-04,Lomas de Zamora,individual
