transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,product_category,channel,payment_method
T00001519,C04518,P0151,2021-07-18,1,32054,2793.13,29260.87,service,online,tarjeta
T00001520,C01582,P0129,2021-07-18,1,144039,14401.82,129637.18,service,concesionario,transferencia
T00001521,C00843,P0299,2021-07-18,3,193061,139274.88,439908.12,repuesto,telefono,financiacion
T00001522,C03997,P0222,2021-07-19,1,46978,11201.46,35776.54,service,online,tarjeta
T00001523,C04975,P0197,2021-07-19,3,76217,35607.3,193043.7,repuesto,online,transferencia
T00001524,C00277,P0262,2021-07-19,1,103031,11575.62,91455.38,repuesto,online,tarjeta
T00001525,C04346,P0181,2021-07-19,1,128355,28149.92,100205.08,service,online,efectivo
T00001526,C01524,P0184,2021-07-20,1,126042,10167.84,115874.16,service,concesionario,efectivo
T00001527,C02576,P0063,2021-07-20,1,68714,6389.79,62324.21,service,concesionario,financiacion
T00001528,C04649,P0165,2021-07-20,3,192905,30928.33,547786.67,repuesto,concesionario,efectivo
T00001529,C01782,P0053,2021-07-20,1,98879,5244.92,93634.08,service,telefono,financiacion
T00001530,C03455,P0223,2021-07-20,1,180989,25969.59,155019.41,repuesto,online,financiacion
T00001531,C04085,P0024,2021-07-20,1,26509,5319.86,21189.14,service,online,tarjeta
T00001532,C02678,P0197,2021-07-20,1,79347,3394.86,75952.14,service,concesionario,efectivo
T00001533,C04717,P0003,2021-07-20,1,104366,20437.62,83928.38,service,online,financiacion
T00001534,C04371,P0271,2021-07-20,1,146727,14775.8,131951.2,service,concesionario,financiacion
T00001535,C03401,P0155,2021-07-21,4,23206,2207.35,90616.65,repuesto,online,financiacion
T00001536,C02566,P0253,2021-07-21,1,109947,15295.01,94651.99,repuesto,telefono,efectivo
T00001537,C04042,P0063,2021-07-21,1,111286,27375.43,83910.57,service,online,efectivo
T00001538,C01137,P0054,2021-07-21,1,24420202,5039453.8,19380748.2,auto,online,tarjeta
T00001539,C03022,P0276,2021-07-21,1,31536,1507.1,30028.9,service,concesionario,efectivo
T00001540,C00394,P0156,2021-07-21,1,122884,1323.34,121560.66,service,concesionario,financiacion
T00001541,C03110,P0139,2021-07-21,1,100314,19852.84,80461.16,service,telefono,transferencia
T00001542,C01035,P0164,2021-07-21,1,355897,40989.88,314907.12,reparacion,concesionario,tarjeta
T00001543,C01971,P0296,2021-07-22,1,180173,23501.93,156671.07,repuesto,online,tarjeta
T00001544,C03955,P0116,2021-07-22,1,218774,42258.6,176515.4,reparacion,concesionario,financiacion
T00001545,C01986,P0106,2021-07-22,1,191484,16898.93,174585.07,repuesto,telefono,efectivo
T00001546,C00108,P0111,2021-07-22,1,84828,1278.08,83549.92,service,online,tarjeta
T00001547,C04838,P0271,2021-07-22,1,33701,2868.38,30832.62,service,telefono,financiacion
T00001548,C04133,P0055,2021-07-23,4,86743,56841.76,290130.24,repuesto,concesionario,transferencia
T00001549,C04207,P0104,2021-07-23,1,252152,61466.13,190685.87,reparacion,online,transferencia
T00001550,C02517,P0296,2021-07-23,1,75455,3097.36,72357.64,service,telefono,efectivo
T00001551,C00903,P0124,2021-07-24,1,134844,3612.92,131231.08,service,concesionario,tarjeta
T00001552,C04350,P0232,2021-07-24,1,23746,2827.2,20918.8,service,online,financiacion
T00001553,C03535,P0109,2021-07-24,1,92129,1936.25,90192.75,service,concesionario,tarjeta
T00001554,C02234,P0190,2021-07-24,3,138149,5507.7,408939.3,repuesto,concesionario,efectivo
T00001555,C01552,P0207,2021-07-24,4,196889,38183.0,749373.0,repuesto,concesionario,financiacion
T00001556,C00409,P0128,2021-07-24,5,134398,72837.89,599152.11,repuesto,concesionario,transferencia
T00001557,C02181,P0123,2021-07-24,1,137317,1225.14,136091.86,service,concesionario,efectivo
T00001558,C03315,P0201,2021-07-24,1,135684,21038.51,114645.49,service,online,efectivo
T00001559,C02198,P0254,2021-07-24,1,128012,28147.52,99864.48,service,concesionario,transferencia
T00001560,C02360,P0002,2021-07-25,3,96129,50889.73,237497.27,repuesto,concesionario,transferencia
T00001561,C02502,P0123,2021-07-25,5,188624,112410.08,830709.92,repuesto,concesionario,financiacion
T00001562,C03730,P0073,2021-07-25,2,48685,8085.49,89284.51,repuesto,concesionario,tarjeta
T00001563,C02162,P0040,2021-07-25,1,22729,1008.68,21720.32,service,concesionario,efectivo
T00001564,C02028,P0242,2021-07-25,5,129211,162.56,645892.44,repuesto,concesionario,efectivo
T00001565,C02382,P0117,2021-07-25,1,347411,59063.89,288347.11,reparacion,telefono,transferencia
T00001566,C02750,P0232,2021-07-25,1,29617,2255.35,27361.65,repuesto,online,financiacion
T00001567,C02077,P0187,2021-07-25,1,184920,30669.38,154250.62,reparacion,online,efectivo
T00001568,C04243,P0248,2021-07-25,1,207880,36906.87,170973.13,reparacion,concesionario,financiacion
T00001569,C03362,P0113,2021-07-25,1,195897,7243.31,188653.69,repuesto,telefono,transferencia
T00001570,C03529,P0185,2021-07-25,1,24050,1469.26,22580.74,service,concesionario,efectivo
T00001571,C00885,P0141,2021-07-26,1,145149,13708.53,131440.47,service,telefono,tarjeta
T00001572,C02858,P0170,2021-07-26,1,326250,14269.54,311980.46,reparacion,online,tarjeta
T00001573,C00337,P0297,2021-07-26,1,194833,15066.6,179766.4,reparacion,telefono,financiacion
T00001574,C03728,P0291,2021-07-26,1,114467,12404.21,102062.79,reparacion,online,financiacion
T00001575,C01206,P0239,2021-07-26,1,21092,2630.84,18461.16,service,telefono,transferencia
T00001576,C01333,P0156,2021-07-26,5,80964,56486.64,348333.36,repuesto,online,financiacion
T00001577,C00336,P0112,2021-07-26,1,58630,228.55,58401.45,service,online,efectivo
T00001578,C02886,P0001,2021-07-26,1,60084,76.46,60007.54,service,concesionario,financiacion
T00001579,C04113,P0288,2021-07-26,1,135175,9572.6,125602.4,service,concesionario,efectivo
T00001580,C00662,P0149,2021-07-27,2,42393,9157.96,75628.04,repuesto,concesionario,efectivo
T00001581,C03165,P0217,2021-07-27,2,97964,39759.13,156168.87,repuesto,online,efectivo
T00001582,C01420,P0289,2021-07-27,1,208346,31097.66,177248.34,reparacion,online,financiacion
T00001583,C01635,P0129,2021-07-27,1,122968,21006.66,101961.34,reparacion,concesionario,tarjeta
T00001584,C04643,P0237,2021-07-27,3,83921,5387.6,246375.4,repuesto,telefono,transferencia
T00001585,C00787,P0071,2021-07-27,1,134808,28102.49,106705.51,service,telefono,tarjeta
T00001586,C03504,P0239,2021-07-27,3,137072,48151.22,363064.78,repuesto,online,tarjeta
T00001587,C03449,P0046,2021-07-27,1,151514,36268.35,115245.65,repuesto,concesionario,financiacion
T00001588,C04451,P0290,2021-07-28,5,157128,73282.76,712357.24,repuesto,online,efectivo
T00001589,C00049,P0237,2021-07-28,2,107933,21745.38,194120.62,repuesto,telefono,tarjeta
T00001590,C00877,P0171,2021-07-28,1,94385,1290.54,93094.46,reparacion,telefono,efectivo
T00001591,C02715,P0032,2021-07-29,1,346455,41701.74,304753.26,reparacion,concesionario,efectivo
T00001592,C04058,P0070,2021-07-29,2,140335,39437.59,241232.41,repuesto,concesionario,transferencia
T00001593,C00053,P0249,2021-07-29,1,60749,10921.79,49827.21,service,telefono,transferencia
T00001594,C00992,P0267,2021-07-29,1,20004,765.26,19238.74,service,concesionario,transferencia
T00001595,C04144,P0228,2021-07-29,1,82094,506.04,81587.96,service,online,efectivo
T00001596,C01508,P0121,2021-07-30,1,207246,20960.72,186285.28,reparacion,telefono,financiacion
T00001597,C01010,P0222,2021-07-30,1,407208,44704.3,362503.7,reparacion,concesionario,efectivo
T00001598,C01972,P0088,2021-07-30,1,127288,23694.61,103593.39,service,telefono,transferencia
T00001599,C04824,P0253,2021-07-30,3,81031,40568.3,202524.7,repuesto,online,financiacion
T00001600,C03801,P0214,2021-07-30,1,111442,22284.37,89157.63,service,online,transferencia
T00001601,C03191,P0006,2021-07-30,1,79348545,2382965.7,76965579.3,auto,telefono,financiacion
T00001602,C02906,P0072,2021-07-30,1,77657013,827664.5,76829348.5,auto,online,tarjeta
T00001603,C04102,P0258,2021-07-31,1,148680,5884.55,142795.45,service,concesionario,financiacion
T00001604,C00515,P0090,2021-07-31,1,325280,31765.57,293514.43,reparacion,telefono,transferencia
T00001605,C03765,P0072,2021-07-31,1,114268,16087.44,98180.56,service,online,financiacion
T00001606,C03963,P0193,2021-07-31,1,85761,19642.7,66118.3,reparacion,online,transferencia
T00001607,C02655,P0298,2021-08-01,5,137901,44684.41,644820.59,repuesto,online,tarjeta
T00001608,C01304,P0119,2021-08-01,1,23869,5084.28,18784.72,service,concesionario,efectivo
T00001609,C01897,P0122,2021-08-01,4,183080,59255.56,673064.44,repuesto,concesionario,transferencia
T00001610,C00508,P0129,2021-08-01,4,105685,97481.29,325258.71,repuesto,concesionario,efectivo
T00001611,C03067,P0016,2021-08-01,1,88210,9736.81,78473.19,reparacion,concesionario,financiacion
T00001612,C04701,P0285,2021-08-01,1,78918,7450.43,71467.57,service,concesionario,transferencia
T00001613,C01848,P0104,2021-08-01,1,77345,13126.39,64218.61,service,telefono,transferencia
T00001614,C01576,P0045,2021-08-01,1,89275,18048.55,71226.45,service,telefono,efectivo
T00001615,C01152,P0003,2021-08-02,1,180284,9173.73,171110.27,repuesto,online,tarjeta
T00001616,C04327,P0255,2021-08-02,3,23865,3316.72,68278.28,repuesto,concesionario,transferencia
T00001617,C04577,P0071,2021-08-02,5,129186,56858.97,589071.03,repuesto,concesionario,tarjeta
T00001618,C04663,P0041,2021-08-02,1,69298,15141.21,54156.79,service,concesionario,financiacion
T00001619,C04928,P0277,2021-08-02,1,85367,4920.84,80446.16,service,online,efectivo
T00001620,C02060,P0200,2021-08-02,1,143288,10384.67,132903.33,service,telefono,financiacion
T00001621,C02360,P0039,2021-08-02,1,134225,5297.29,128927.71,service,telefono,transferencia
T00001622,C03271,P0030,2021-08-02,1,370469,46312.98,324156.02,reparacion,telefono,efectivo
T00001623,C03453,P0134,2021-08-02,1,73957,596.74,73360.26,repuesto,concesionario,financiacion
T00001624,C04482,P0169,2021-08-02,1,81138,2825.4,78312.6,reparacion,telefono,efectivo
T00001625,C04620,P0019,2021-08-02,1,29556,5953.04,23602.96,service,online,efectivo
T00001626,C00661,P0283,2021-08-02,1,363601,67201.59,296399.41,reparacion,online,transferencia
T00001627,C04069,P0260,2021-08-03,1,25471,662.64,24808.36,service,concesionario,financiacion
T00001628,C01866,P0011,2021-08-03,1,59769,11677.99,48091.01,service,concesionario,efectivo
T00001629,C03108,P0010,2021-08-03,5,56425,42892.8,239232.2,repuesto,telefono,tarjeta
T00001630,C01026,P0221,2021-08-03,1,120359,11350.69,109008.31,service,telefono,tarjeta
T00001631,C03013,P0181,2021-08-03,4,35299,4165.02,137030.98,repuesto,concesionario,financiacion
T00001632,C00754,P0006,2021-08-03,1,27592,1642.9,25949.1,service,concesionario,tarjeta
T00001633,C00123,P0128,2021-08-03,5,145566,8329.96,719500.04,repuesto,concesionario,efectivo
T00001634,C00359,P0161,2021-08-04,1,77482,3498.19,73983.81,service,online,transferencia
T00001635,C03922,P0063,2021-08-04,1,118008,17881.87,100126.13,reparacion,telefono,efectivo
T00001636,C04055,P0183,2021-08-04,1,142994,19434.54,123559.46,service,concesionario,tarjeta
T00001637,C02001,P0270,2021-08-04,5,101189,37020.43,468924.57,repuesto,online,financiacion
T00001638,C03366,P0249,2021-08-04,1,136975,1849.08,135125.92,repuesto,online,efectivo
T00001639,C04268,P0119,2021-08-04,1,37974,7988.07,29985.93,service,online,transferencia
T00001640,C01163,P0019,2021-08-04,1,115015,23473.98,91541.02,service,concesionario,tarjeta
T00001641,C00277,P0139,2021-08-04,1,123951,659.72,123291.28,repuesto,online,tarjeta
T00001642,C02287,P0197,2021-08-04,1,146497,3094.5,143402.5,service,online,efectivo
T00001643,C01839,P0106,2021-08-04,1,251674,27937.06,223736.94,reparacion,online,transferencia
T00001644,C00257,P0278,2021-08-04,1,144589,23871.73,120717.27,repuesto,online,efectivo
T00001645,C02151,P0111,2021-08-04,1,445563,99490.8,346072.2,reparacion,concesionario,financiacion
T00001646,C00468,P0056,2021-08-04,4,167930,145384.1,526335.9,repuesto,telefono,tarjeta
T00001647,C04381,P0238,2021-08-04,1,405451,29133.53,376317.47,reparacion,online,financiacion
T00001648,C01952,P0068,2021-08-04,1,69976,8175.51,61800.49,service,concesionario,financiacion
T00001649,C04447,P0152,2021-08-05,1,76930,19209.54,57720.46,repuesto,online,tarjeta
T00001650,C02053,P0007,2021-08-05,1,54811880,4956293.91,49855586.09,auto,concesionario,financiacion
T00001651,C03636,P0237,2021-08-05,3,89145,56668.99,210766.01,repuesto,concesionario,tarjeta
T00001652,C03934,P0285,2021-08-05,1,22966560,5545766.78,17420793.22,auto,concesionario,tarjeta
T00001653,C05000,P0283,2021-08-05,1,143054,2844.88,140209.12,service,online,efectivo
T00001654,C02263,P0133,2021-08-05,1,53817,10305.64,43511.36,service,online,transferencia
T00001655,C00407,P0120,2021-08-05,1,42871,1574.46,41296.54,service,concesionario,efectivo
T00001656,C04751,P0163,2021-08-06,1,86416,18591.76,67824.24,service,concesionario,transferencia
T00001657,C02109,P0009,2021-08-06,1,113657,28186.12,85470.88,service,telefono,financiacion
T00001658,C00895,P0040,2021-08-06,5,16726,4906.92,78723.08,repuesto,telefono,tarjeta
T00001659,C02669,P0293,2021-08-06,1,30151,1786.29,28364.71,service,online,tarjeta
T00001660,C01173,P0013,2021-08-06,1,75898,16618.88,59279.12,service,online,financiacion
T00001661,C03070,P0241,2021-08-06,1,73495,16488.46,57006.54,service,online,efectivo
T00001662,C01230,P0014,2021-08-06,1,25847,1879.55,23967.45,service,concesionario,transferencia
T00001663,C04164,P0298,2021-08-06,1,317804,56868.48,260935.52,reparacion,telefono,financiacion
T00001664,C00268,P0077,2021-08-06,1,248621,51634.03,196986.97,reparacion,online,efectivo
T00001665,C04706,P0281,2021-08-06,1,167745,23710.86,144034.14,reparacion,telefono,tarjeta
T00001666,C04974,P0242,2021-08-06,5,36782,36699.5,147210.5,repuesto,telefono,tarjeta
T00001667,C02401,P0125,2021-08-06,1,45562,9522.56,36039.44,service,online,transferencia
T00001668,C00946,P0124,2021-08-07,2,99886,22765.08,177006.92,repuesto,online,tarjeta
T00001669,C00627,P0186,2021-08-07,1,66135,9266.46,56868.54,service,telefono,tarjeta
T00001670,C01027,P0276,2021-08-07,4,122694,28190.58,462585.42,repuesto,concesionario,tarjeta
T00001671,C02351,P0175,2021-08-07,2,179562,54366.5,304757.5,repuesto,online,efectivo
T00001672,C01216,P0295,2021-08-07,1,75184,9492.47,65691.53,service,online,transferencia
T00001673,C00990,P0215,2021-08-08,1,288063,1117.13,286945.87,reparacion,online,tarjeta
T00001674,C00197,P0086,2021-08-08,1,38134,7949.59,30184.41,repuesto,concesionario,transferencia
T00001675,C02903,P0066,2021-08-08,4,143755,129991.95,445028.05,repuesto,online,transferencia
T00001676,C02758,P0056,2021-08-08,3,36202,24366.47,84239.53,repuesto,telefono,efectivo
T00001677,C03678,P0210,2021-08-08,1,140681,12483.95,128197.05,service,telefono,tarjeta
T00001678,C01103,P0094,2021-08-08,3,119213,67742.2,289896.8,repuesto,telefono,efectivo
T00001679,C03031,P0233,2021-08-08,1,21020,3119.12,17900.88,service,online,financiacion
T00001680,C02289,P0050,2021-08-08,1,86672,15655.85,71016.15,service,concesionario,financiacion
T00001681,C04303,P0297,2021-08-08,5,17658,11426.44,76863.56,repuesto,telefono,tarjeta
T00001682,C01462,P0074,2021-08-08,1,70340,5602.2,64737.8,service,concesionario,transferencia
T00001683,C02576,P0051,2021-08-09,1,56471,8119.65,48351.35,service,online,financiacion
T00001684,C03596,P0115,2021-08-09,1,57728,3952.18,53775.82,service,concesionario,financiacion
T00001685,C00870,P0119,2021-08-09,1,186015,45983.17,140031.83,reparacion,telefono,financiacion
T00001686,C04168,P0087,2021-08-09,1,47111,6503.24,40607.76,service,concesionario,efectivo
T00001687,C01599,P0004,2021-08-09,1,333026,44785.0,288241.0,reparacion,online,efectivo
T00001688,C04679,P0219,2021-08-09,1,56941,13406.84,43534.16,service,telefono,tarjeta
T00001689,C00983,P0228,2021-08-09,3,123973,85354.96,286564.04,repuesto,online,tarjeta
T00001690,C02282,P0060,2021-08-10,1,133312,4559.87,128752.13,service,online,efectivo
T00001691,C04154,P0172,2021-08-10,1,63311,5177.51,58133.49,repuesto,online,tarjeta
T00001692,C02579,P0020,2021-08-10,1,139439,24639.21,114799.79,repuesto,online,efectivo
T00001693,C01560,P0286,2021-08-10,1,466388,60781.64,405606.36,reparacion,telefono,efectivo
T00001694,C01122,P0193,2021-08-10,1,378878,754.97,378123.03,reparacion,concesionario,transferencia
T00001695,C01533,P0255,2021-08-10,1,39848,4826.66,35021.34,service,online,transferencia
T00001696,C04230,P0110,2021-08-10,1,134801,2989.61,131811.39,service,concesionario,tarjeta
T00001697,C01460,P0020,2021-08-10,1,93103,14226.54,78876.46,service,online,financiacion
T00001698,C02857,P0248,2021-08-10,5,170419,50000.04,802094.96,repuesto,telefono,transferencia
T00001699,C02394,P0249,2021-08-10,1,490764,28451.23,462312.77,reparacion,online,tarjeta
T00001700,C01794,P0058,2021-08-10,4,147452,43559.86,546248.14,repuesto,online,tarjeta
T00001701,C03481,P0060,2021-08-11,1,220601,13643.97,206957.03,reparacion,concesionario,tarjeta
T00001702,C03262,P0066,2021-08-11,1,396351,11250.06,385100.94,reparacion,online,tarjeta
T00001703,C02195,P0260,2021-08-11,2,185151,2681.22,367620.78,repuesto,concesionario,tarjeta
T00001704,C02602,P0211,2021-08-11,1,121161,9789.57,111371.43,service,online,tarjeta
T00001705,C02199,P0249,2021-08-11,1,54170,12355.75,41814.25,service,telefono,transferencia
T00001706,C03668,P0210,2021-08-11,1,127285,1451.96,125833.04,service,concesionario,transferencia
T00001707,C02701,P0067,2021-08-11,1,168915,40027.69,128887.31,repuesto,telefono,efectivo
T00001708,C00740,P0171,2021-08-12,1,61071,12251.04,48819.96,reparacion,online,efectivo
T00001709,C01626,P0081,2021-08-12,2,140960,25520.65,256399.35,repuesto,telefono,tarjeta
T00001710,C01323,P0192,2021-08-12,1,170237,12350.16,157886.84,reparacion,online,tarjeta
T00001711,C00112,P0019,2021-08-12,1,116119,7219.81,108899.19,service,concesionario,efectivo
T00001712,C02470,P0013,2021-08-12,1,132113,5183.64,126929.36,repuesto,concesionario,transferencia
T00001713,C03096,P0206,2021-08-12,1,34595059,7031409.78,27563649.22,auto,concesionario,financiacion
T00001714,C03403,P0011,2021-08-12,1,90122,1664.78,88457.22,reparacion,concesionario,transferencia
T00001715,C01592,P0160,2021-08-12,1,97095,19239.86,77855.14,service,online,tarjeta
T00001716,C01661,P0052,2021-08-12,3,11142,2290.1,31135.9,repuesto,online,tarjeta
T00001717,C03329,P0288,2021-08-12,1,76299,1775.14,74523.86,service,online,tarjeta
T00001718,C02004,P0196,2021-08-13,1,112127,14946.64,97180.36,service,concesionario,tarjeta
T00001719,C03705,P0115,2021-08-13,5,102710,91742.98,421807.02,repuesto,telefono,efectivo
T00001720,C03906,P0289,2021-08-13,1,50423,5635.85,44787.15,service,concesionario,financiacion
T00001721,C00686,P0049,2021-08-13,1,126126,19862.13,106263.87,service,telefono,transferencia
T00001722,C02048,P0043,2021-08-13,1,143482,17569.78,125912.22,service,concesionario,tarjeta
